  QueueTimes | ServiceTimes | SojournTimes
   11758.346 |     4920.202 |    16678.548
   15277.278 |     1555.567 |    16832.844
   13434.892 |     3801.180 |    17236.072
    5656.344 |    12448.673 |    18105.017
   11047.644 |     6889.023 |    17936.667
   11293.241 |     6656.470 |    17949.711
   15918.629 |     1823.960 |    17742.590
   10644.951 |     7433.816 |    18078.767
   14235.750 |     3731.163 |    17966.913
   11433.525 |     6731.208 |    18164.733
   16453.523 |     1444.622 |    17898.145
    5743.316 |    12658.657 |    18401.973
   11310.832 |     7013.642 |    18324.474
   15208.139 |     3110.850 |    18318.989
   11306.863 |     7218.084 |    18524.948
   17597.740 |      648.767 |    18246.507
   13127.119 |     5553.488 |    18680.606
    9023.307 |     9894.279 |    18917.587
   13742.373 |     5055.349 |    18797.722
   17793.724 |      994.398 |    18788.122
    8709.085 |    10613.974 |    19323.060
   14688.064 |     4902.103 |    19590.167
   16144.787 |     3425.194 |    19569.982
   15919.824 |     3693.109 |    19612.932
   16760.890 |     3101.847 |    19862.737
   15906.683 |     4058.658 |    19965.341
   14823.180 |     5372.572 |    20195.752
   18895.655 |     1338.215 |    20233.871
   17007.669 |     3478.325 |    20485.993
    8440.940 |    12556.278 |    20997.218
    6652.148 |    14446.845 |    21098.993
   18083.342 |     2496.081 |    20579.423
   14327.851 |     6954.321 |    21282.172
   11632.218 |     9817.437 |    21449.655
   17805.212 |     3387.219 |    21192.431
   17724.019 |     3663.469 |    21387.488
   17724.742 |     3784.078 |    21508.820
   20219.337 |     1325.263 |    21544.600
   18394.824 |     3287.101 |    21681.925
   18120.581 |     3722.043 |    21842.624
   17624.552 |     4491.141 |    22115.693
   17914.460 |     4123.415 |    22037.875
   16419.429 |     5784.908 |    22204.337
   19655.290 |     2277.674 |    21932.964
   21707.056 |      729.859 |    22436.915
   19246.972 |     3464.724 |    22711.696
   20310.285 |     2513.386 |    22823.671
   21418.010 |     1289.378 |    22707.388
   18086.442 |     5030.155 |    23116.598
   18301.833 |     4873.252 |    23175.085
   19606.499 |     3796.629 |    23403.129
   20388.394 |     3081.646 |    23470.041
   21456.988 |     1982.145 |    23439.133
   15790.465 |     8179.082 |    23969.546
   19788.240 |     3866.222 |    23654.462
   17582.380 |     6376.717 |    23959.097
   21127.788 |     2476.840 |    23604.628
   12062.937 |    12361.989 |    24424.927
   17685.614 |     6737.587 |    24423.201
   14744.438 |     9874.340 |    24618.779
   20357.748 |     3897.925 |    24255.673
   20849.500 |     3567.693 |    24417.193
   19325.980 |     5366.789 |    24692.769
   23159.245 |     1274.335 |    24433.580
   14196.326 |    10973.023 |    25169.349
   21570.572 |     3129.728 |    24700.300
   20770.601 |     4301.615 |    25072.216
   23329.085 |     1824.266 |    25153.352
   23444.405 |     1883.982 |    25328.387
   19297.972 |     6572.329 |    25870.301
   22468.842 |     3330.545 |    25799.387
   23620.284 |     2194.920 |    25815.204
   23403.578 |     2564.426 |    25968.004
   24755.569 |     1764.963 |    26520.532
   23842.391 |     2812.706 |    26655.097
   21751.513 |     5133.658 |    26885.171
   18725.319 |     8445.093 |    27170.412
   25715.454 |      977.933 |    26693.387
   24477.319 |     2438.495 |    26915.814
   26562.964 |      552.012 |    27114.977
   23848.260 |     3521.862 |    27370.122
   22823.277 |     4756.954 |    27580.231
   22760.518 |     4900.418 |    27660.936
   22430.282 |     5281.914 |    27712.196
   23912.191 |     3684.844 |    27597.035
   21048.414 |     6801.907 |    27850.321
   18371.984 |     9810.104 |    28182.089
   26625.769 |     1096.497 |    27722.266
   23395.152 |     4601.621 |    27996.773
   22622.251 |     5575.626 |    28197.877
   25033.587 |     3296.972 |    28330.559
   23312.652 |     5246.260 |    28558.911
   24304.555 |     4184.584 |    28489.139
   25557.958 |     2894.611 |    28452.569
   24142.843 |     4392.454 |    28535.297
   27430.868 |     1245.136 |    28676.004
   27550.263 |     1268.233 |    28818.495
   22612.469 |     6532.945 |    29145.414
   20172.323 |     9247.466 |    29419.789
   24307.184 |     4786.435 |    29093.619
   21748.830 |     7573.995 |    29322.825
   27825.248 |     1246.853 |    29072.100
   28217.826 |      829.210 |    29047.036
   25407.168 |     4512.027 |    29919.196
   24322.118 |     5726.335 |    30048.454
   26640.558 |     3945.615 |    30586.174
   28919.021 |     1472.732 |    30391.752
   28263.387 |     2748.469 |    31011.857
   28235.833 |     3124.278 |    31360.110
   23269.254 |     8516.556 |    31785.810
   27745.956 |     3755.933 |    31501.889
   27651.003 |     3878.921 |    31529.925
   27374.875 |     4186.669 |    31561.544
   25824.268 |     5856.473 |    31680.740
   28122.982 |     3421.011 |    31543.993
   26470.475 |     5394.160 |    31864.635
   26643.475 |     5319.766 |    31963.241
   17822.043 |    14992.209 |    32814.252
   28915.603 |     3047.554 |    31963.157
   31225.418 |      784.716 |    32010.134
   31318.652 |      754.959 |    32073.611
   30374.213 |     1810.691 |    32184.904
   27434.533 |     5019.511 |    32454.044
   28721.550 |     3684.054 |    32405.604
   29617.566 |     2780.077 |    32397.643
   27082.896 |     5604.082 |    32686.977
   29671.170 |     2806.107 |    32477.278
   31710.423 |     1046.574 |    32756.998
   28254.577 |     5012.639 |    33267.217
   20891.685 |    13192.722 |    34084.406
   27362.048 |     6693.007 |    34055.055
   26803.604 |     7285.747 |    34089.350
   28763.317 |     5131.243 |    33894.560
   28751.086 |     5284.280 |    34035.366
   30328.296 |     3683.813 |    34012.109
   28565.738 |     5746.928 |    34312.667
   31821.944 |     2668.840 |    34490.784
   31261.385 |     3323.568 |    34584.953
   31241.485 |     3325.319 |    34566.803
   32159.207 |     2441.705 |    34600.912
   28775.622 |     6105.509 |    34881.131
   31451.223 |     3310.295 |    34761.519
   32075.307 |     2680.411 |    34755.717
   33631.893 |     1499.361 |    35131.254
   25223.573 |    10471.183 |    35694.756
   30869.902 |     4553.236 |    35423.138
   33787.231 |     1712.353 |    35499.584
   31187.718 |     4680.006 |    35867.724
   28697.811 |     7437.675 |    36135.486
   31254.274 |     4706.446 |    35960.720
   21709.667 |    14940.169 |    36649.835
   31284.152 |     4708.731 |    35992.883
   32266.411 |     3671.133 |    35937.544
   32338.246 |     3721.537 |    36059.783
   34620.443 |     1328.034 |    35948.477
   35010.965 |     1114.438 |    36125.403
   34373.392 |     1898.975 |    36272.367
   31938.895 |     4527.153 |    36466.048
   35033.262 |     1542.670 |    36575.932
   33617.697 |     3156.689 |    36774.386
   33670.591 |     3121.558 |    36792.149
   34486.628 |     2256.373 |    36743.002
   34361.613 |     2480.067 |    36841.680
   32704.967 |     4248.819 |    36953.787
   27198.804 |    10806.678 |    38005.483
   34537.647 |     2952.097 |    37489.745
   36515.006 |      831.370 |    37346.377
   27366.357 |    10758.994 |    38125.351
   33278.520 |     4445.341 |    37723.861
   34573.704 |     3102.897 |    37676.601
   32297.635 |     5526.534 |    37824.169
   36436.879 |     1113.805 |    37550.684
   33960.825 |     3873.415 |    37834.241
   36465.948 |     1187.606 |    37653.554
   35679.781 |     2125.490 |    37805.271
   34385.419 |     3618.984 |    38004.403
   35644.637 |     2486.627 |    38131.265
   32987.985 |     5991.588 |    38979.573
   36586.281 |     2067.558 |    38653.838
   32087.100 |     7112.651 |    39199.751
   35824.653 |     3203.678 |    39028.331
   35827.209 |     3223.466 |    39050.675
   36114.696 |     2908.254 |    39022.951
   36526.700 |     2481.585 |    39008.285
   37233.788 |     2000.790 |    39234.578
   35128.825 |     4344.591 |    39473.416
   35645.224 |     3805.892 |    39451.116
   37293.285 |     2079.372 |    39372.657
   36032.278 |     3480.528 |    39512.807
   31596.438 |     8249.627 |    39846.066
   37471.907 |     1998.934 |    39470.841
   37605.890 |     1941.899 |    39547.789
   39105.238 |      548.641 |    39653.879
   35407.300 |     4721.404 |    40128.703
   37412.501 |     2547.210 |    39959.711
   36105.500 |     4028.053 |    40133.554
   35544.975 |     4721.894 |    40266.869
   37540.819 |     2540.509 |    40081.328
   32034.030 |     8642.031 |    40676.061
   37657.764 |     2550.514 |    40208.278
   35641.941 |     4860.424 |    40502.365
   39101.491 |     1157.873 |    40259.365
   37915.114 |     2684.488 |    40599.602
   38781.036 |     1937.200 |    40718.236
   38513.532 |     2754.081 |    41267.613
   40015.281 |     1230.214 |    41245.495
   39730.237 |     1796.108 |    41526.344
   36570.620 |     5480.693 |    42051.313
   40383.148 |     1652.669 |    42035.817
   39627.019 |     2619.933 |    42246.952
   35686.494 |     7009.243 |    42695.738
   39422.925 |     3080.500 |    42503.425
   39309.242 |     3514.986 |    42824.228
   37343.946 |     5784.533 |    43128.479
   41698.213 |     1204.201 |    42902.413
   38802.320 |     4549.015 |    43351.336
   38770.779 |     4664.789 |    43435.568
   39059.631 |     4588.716 |    43648.347
   42345.698 |     1112.769 |    43458.467
   39211.478 |     4500.430 |    43711.908
   40058.583 |     3585.249 |    43643.832
   42843.923 |      677.959 |    43521.881
   42162.305 |     1486.116 |    43648.421
   33719.418 |    10646.558 |    44365.976
   39878.625 |     4086.780 |    43965.406
   42007.549 |     1932.885 |    43940.434
   42647.022 |     1315.941 |    43962.963
   39673.878 |     4906.956 |    44580.834
   43473.493 |      896.758 |    44370.252
   37411.586 |     7440.420 |    44852.006
   42130.532 |     2441.893 |    44572.425
   39834.330 |     4942.559 |    44776.889
   43591.066 |     1169.885 |    44760.951
   43762.951 |     1018.767 |    44781.718
   37335.680 |     7983.016 |    45318.696
   39216.974 |     5962.186 |    45179.160
   43109.941 |     1946.891 |    45056.832
   37485.406 |     7994.637 |    45480.043
   43438.781 |     1671.697 |    45110.478
   38582.892 |     7102.212 |    45685.105
   38669.543 |     7120.632 |    45790.176
   40134.312 |     5708.516 |    45842.828
   40541.363 |     5325.445 |    45866.808
   44315.066 |     1550.246 |    45865.312
   41452.348 |     4607.465 |    46059.813
   39990.338 |     6194.370 |    46184.708
   44349.214 |     1620.193 |    45969.407
   44504.146 |     1463.002 |    45967.148
   43400.964 |     2669.003 |    46069.967
   43127.242 |     3173.728 |    46300.970
   43489.447 |     2907.505 |    46396.952
   38818.213 |     8057.309 |    46875.522
   41047.281 |     5653.799 |    46701.080
   41198.264 |     5512.718 |    46710.982
   39775.886 |     7046.500 |    46822.386
   44921.948 |     1587.834 |    46509.782
   42741.683 |     4466.846 |    47208.529
   44929.100 |     2044.912 |    46974.012
   37210.452 |    10488.691 |    47699.144
   45775.330 |     1248.108 |    47023.438
   43885.187 |     3419.160 |    47304.348
   39207.699 |     8458.578 |    47666.276
   44790.298 |     2472.226 |    47262.524
   45481.054 |     1788.758 |    47269.812
   45480.691 |     1812.689 |    47293.380
   46279.915 |     1014.343 |    47294.259
   43414.683 |     4447.976 |    47862.659
   44884.963 |     2979.773 |    47864.736
   44749.107 |     3323.494 |    48072.602
   46873.014 |     1092.343 |    47965.356
   45994.921 |     2129.911 |    48124.832
   44729.247 |     3696.116 |    48425.363
   47004.693 |     1327.605 |    48332.298
   46809.966 |     1693.623 |    48503.589
   47593.861 |      837.783 |    48431.643
   45123.019 |     3552.180 |    48675.199
   46319.991 |     2471.329 |    48791.319
   46928.249 |     1851.379 |    48779.628
   45783.647 |     3130.763 |    48914.410
   43584.686 |     5683.060 |    49267.746
   47753.347 |     1085.470 |    48838.817
   47410.340 |     1500.180 |    48910.521
   45251.561 |     3986.434 |    49237.995
   46264.668 |     3233.988 |    49498.656
   44389.159 |     5463.714 |    49852.873
   43809.023 |     6146.532 |    49955.554
   45780.269 |     3961.818 |    49742.087
   45693.882 |     4080.023 |    49773.905
   44301.861 |     5677.988 |    49979.848
   46826.424 |     3446.142 |    50272.566
   47028.130 |     3258.176 |    50286.305
   44698.074 |     5924.367 |    50622.440
   47875.702 |     2391.116 |    50266.818
   47124.788 |     3268.148 |    50392.937
   45691.079 |     5002.107 |    50693.186
   47198.174 |     3374.370 |    50572.544
   49415.980 |     1040.675 |    50456.655
   48255.812 |     2343.172 |    50598.984
   49422.867 |     1153.565 |    50576.432
   46365.805 |     4463.165 |    50828.970
   47970.071 |     2725.198 |    50695.269
   48760.485 |     2087.236 |    50847.721
   48702.441 |     2177.672 |    50880.112
   48647.140 |     2280.062 |    50927.203
   49431.813 |     1504.429 |    50936.241
   48401.697 |     2705.568 |    51107.264
   48401.473 |     2734.071 |    51135.544
   46273.684 |     5040.581 |    51314.265
   49448.434 |     1663.058 |    51111.492
   50062.811 |     1389.065 |    51451.875
   50655.137 |      738.708 |    51393.845
   47135.234 |     4711.149 |    51846.383
   48386.764 |     3459.860 |    51846.624
   50103.709 |     1566.481 |    51670.190
   50276.130 |     1446.367 |    51722.497
   50230.889 |     1761.249 |    51992.138
   50720.194 |     1343.445 |    52063.639
   50609.421 |     1621.053 |    52230.474
   45757.558 |     7051.640 |    52809.198
   50412.979 |     2006.928 |    52419.907
   48908.211 |     3742.554 |    52650.765
   50400.419 |     2061.010 |    52461.429
   51496.592 |      977.510 |    52474.102
   48832.238 |     4006.505 |    52838.743
   50644.823 |     1985.371 |    52630.194
   49445.312 |     3423.715 |    52869.027
   50784.570 |     1926.597 |    52711.167
   46966.407 |     6203.859 |    53170.266
   50283.491 |     2804.141 |    53087.633
   51968.381 |      982.593 |    52950.974
   48058.940 |     5430.860 |    53489.801
   51414.172 |     1731.368 |    53145.540
   51466.215 |     1810.014 |    53276.229
   50407.584 |     3030.803 |    53438.386
   50003.810 |     3639.083 |    53642.894
   48774.612 |     4997.017 |    53771.629
   48662.117 |     5266.583 |    53928.700
   50331.256 |     3423.792 |    53755.048
   52390.310 |     1138.070 |    53528.380
   52256.323 |     1402.198 |    53658.521
   51822.021 |     2097.809 |    53919.830
   50792.617 |     3254.830 |    54047.447
   52521.049 |     1731.339 |    54252.388
   52391.455 |     2075.303 |    54466.758
   53368.723 |     1163.711 |    54532.433
   53194.128 |     1521.610 |    54715.738
   50074.660 |     5325.292 |    55399.952
   49272.317 |     6472.887 |    55745.204
   53074.817 |     2152.491 |    55227.307
   52908.949 |     2418.128 |    55327.077
   50891.523 |     5000.736 |    55892.260
   52144.379 |     3696.631 |    55841.009
   54267.218 |     1358.837 |    55626.056
   53696.157 |     1960.753 |    55656.910
   53070.781 |     3092.423 |    56163.204
   46109.039 |    10963.327 |    57072.366
   52261.228 |     4206.861 |    56468.089
   55552.396 |      638.959 |    56191.355
   53154.005 |     3235.433 |    56389.438
   54836.353 |     1480.542 |    56316.895
   54102.345 |     2335.112 |    56437.457
   51570.145 |     5328.146 |    56898.291
   54470.933 |     2222.974 |    56693.906
   52438.250 |     4474.067 |    56912.318
   52814.054 |     4084.323 |    56898.377
   52787.432 |     4196.209 |    56983.641
   53487.451 |     3490.053 |    56977.504
   52096.043 |     5154.004 |    57250.047
   51286.032 |     6312.533 |    57598.566
   52408.678 |     5097.622 |    57506.300
   51330.450 |     6403.281 |    57733.730
   55052.724 |     2378.757 |    57431.482
   56158.328 |     1264.839 |    57423.168
   55971.949 |     1546.807 |    57518.756
   56177.029 |     1284.656 |    57461.685
   56514.890 |      928.675 |    57443.565
   53662.401 |     4063.722 |    57726.123
   56243.853 |     1385.842 |    57629.694
   55551.050 |     2376.770 |    57927.821
   53302.651 |     4861.830 |    58164.481
   50056.661 |     8604.361 |    58661.022
   55471.691 |     2942.284 |    58413.975
   52271.111 |     6605.401 |    58876.512
   52938.084 |     5914.559 |    58852.643
   57049.650 |     1612.150 |    58661.800
   56718.518 |     2185.576 |    58904.094
   55072.342 |     4178.493 |    59250.835
   58759.347 |      713.153 |    59472.500
   56405.345 |     3474.864 |    59880.209
   56502.719 |     3696.103 |    60198.822
   58566.406 |     1460.017 |    60026.424
   55140.104 |     5611.499 |    60751.603
   57340.119 |     3596.829 |    60936.947
   57335.056 |     3865.328 |    61200.385
   52519.131 |     9221.940 |    61741.072
   53392.940 |     8263.843 |    61656.782
   57343.689 |     4115.850 |    61459.539
   56079.162 |     5778.096 |    61857.258
   56986.939 |     5007.916 |    61994.855
   61052.606 |      798.881 |    61851.487
   56080.531 |     6135.114 |    62215.645
   61274.780 |      623.545 |    61898.325
   56186.116 |     6092.243 |    62278.360
   60003.673 |     2095.057 |    62098.730
   56578.976 |     5760.496 |    62339.472
   56672.108 |     5665.472 |    62337.580
   55481.642 |     7143.352 |    62624.995
   50775.354 |    12300.683 |    63076.037
   59699.192 |     2884.674 |    62583.866
   58328.808 |     4412.746 |    62741.554
   57688.998 |     5161.656 |    62850.655
   61115.770 |     1627.285 |    62743.055
   60838.281 |     2070.482 |    62908.762
   57112.967 |     5976.324 |    63089.291
   54619.219 |     8742.738 |    63361.957
   61876.731 |     1132.273 |    63009.004
   61474.487 |     1961.487 |    63435.974
   62601.887 |      726.963 |    63328.850
   59486.671 |     4225.022 |    63711.693
   57216.742 |     6756.409 |    63973.151
   62719.696 |     1113.271 |    63832.967
   57364.996 |     6766.798 |    64131.794
   56513.480 |     7807.229 |    64320.709
   61870.146 |     2146.619 |    64016.766
   62097.249 |     1937.455 |    64034.704
   62532.067 |     1545.975 |    64078.041
   62888.343 |     1204.470 |    64092.813
   61792.470 |     2477.685 |    64270.155
   63769.055 |      338.235 |    64107.290
   63565.885 |      603.960 |    64169.845
   63270.945 |      969.500 |    64240.445
   61820.043 |     2648.849 |    64468.893
   61113.005 |     3538.167 |    64651.172
   58127.721 |     6782.460 |    64910.181
   57471.433 |     7633.650 |    65105.083
   61746.971 |     3369.687 |    65116.658
   63810.965 |     1282.862 |    65093.827
   62400.538 |     2904.121 |    65304.658
   57747.701 |     7810.648 |    65558.349
   62020.471 |     3325.276 |    65345.746
   62612.387 |     2843.115 |    65455.502
   57722.302 |     8080.446 |    65802.747
   64126.592 |     1319.413 |    65446.005
   61969.364 |     3804.633 |    65773.997
   64341.680 |     1235.110 |    65576.790
   64035.660 |     1661.838 |    65697.498
   60379.990 |     5979.825 |    66359.815
   58921.331 |     7480.715 |    66402.046
   58274.036 |     8225.281 |    66499.317
   60001.881 |     6812.388 |    66814.269
   64987.307 |     1598.990 |    66586.297
   64027.967 |     2686.688 |    66714.655
   62738.545 |     4132.395 |    66870.941
   64636.713 |     2051.723 |    66688.436
   62014.262 |     4944.680 |    66958.942
   65202.264 |     1524.899 |    66727.163
   63441.059 |     3505.849 |    66946.908
   63265.346 |     3844.491 |    67109.837
   63766.829 |     3322.867 |    67089.696
   57258.353 |    10332.286 |    67590.639
   65318.270 |     1720.664 |    67038.934
   64061.612 |     3080.067 |    67141.679
   65060.478 |     2088.942 |    67149.420
   63939.596 |     3406.767 |    67346.364
   65831.531 |     1353.641 |    67185.172
   64469.717 |     3136.836 |    67606.553
   66458.533 |     1081.826 |    67540.360
   64007.407 |     3763.795 |    67771.202
   62745.639 |     5161.419 |    67907.058
   63884.305 |     3939.207 |    67823.512
   65852.250 |     1762.382 |    67614.632
   66586.279 |     1190.235 |    67776.515
   66883.900 |      944.865 |    67828.765
   66514.856 |     1478.239 |    67993.096
   67317.628 |      816.625 |    68134.253
   65507.282 |     2811.077 |    68318.359
   66270.171 |     2055.408 |    68325.579
   66506.805 |     1818.832 |    68325.637
   67674.982 |      530.413 |    68205.395
   63813.785 |     4891.603 |    68705.388
   65911.308 |     2565.342 |    68476.650
   64791.979 |     4005.461 |    68797.440
   66538.483 |     2347.401 |    68885.884
   66932.759 |     2035.602 |    68968.361
   62111.654 |     7376.450 |    69488.104
   67407.796 |     1591.848 |    68999.643
   66736.185 |     2442.413 |    69178.598
   67406.585 |     1858.757 |    69265.342
   66767.027 |     2602.830 |    69369.858
   67808.322 |     1667.825 |    69476.148
   64209.248 |     6028.737 |    70237.985
   68135.627 |     1672.065 |    69807.692
   68370.891 |     1561.458 |    69932.348
   65470.510 |     4841.510 |    70312.020
   67430.557 |     2788.087 |    70218.645
   65336.209 |     5192.770 |    70528.979
   68804.342 |     1387.328 |    70191.671
   69111.169 |     1219.498 |    70330.668
   67752.105 |     2773.208 |    70525.313
   69706.856 |      704.418 |    70411.274
   66839.019 |     3969.886 |    70808.905
   70039.808 |      469.290 |    70509.098
   65430.977 |     5669.352 |    71100.329
   68064.688 |     2904.329 |    70969.017
   68065.175 |     2887.810 |    70952.985
   68202.281 |     2756.725 |    70959.006
   69339.657 |     1601.799 |    70941.456
   66524.248 |     4802.601 |    71326.848
   67444.118 |     3940.398 |    71384.516
   69973.589 |     1265.880 |    71239.469
   69856.088 |     1592.873 |    71448.962
   66849.773 |     4897.013 |    71746.786
   69698.781 |     1849.846 |    71548.626
   68930.871 |     2810.067 |    71740.938
   68103.580 |     3883.354 |    71986.934
   70665.046 |     1043.442 |    71708.488
   68861.327 |     3302.836 |    72164.163
   67401.824 |     4976.213 |    72378.037
   70081.002 |     2045.558 |    72126.560
   65063.654 |     7649.833 |    72713.488
   65065.999 |     7842.608 |    72908.607
   70218.285 |     2184.507 |    72402.792
   70520.521 |     2016.082 |    72536.603
   71859.620 |      781.287 |    72640.907
   70309.749 |     2592.877 |    72902.626
   70648.644 |     2395.666 |    73044.310
   70677.990 |     2378.084 |    73056.073
   66583.540 |     7134.332 |    73717.873
   70258.137 |     3240.487 |    73498.624
   67029.494 |     6865.170 |    73894.664
   67041.033 |     7071.983 |    74113.015
   70804.717 |     3000.616 |    73805.334
   68637.173 |     5471.073 |    74108.246
   69873.214 |     4167.586 |    74040.800
   68125.832 |     6103.848 |    74229.680
   70750.395 |     3212.968 |    73963.363
   70450.649 |     3589.663 |    74040.312
   71475.172 |     2549.372 |    74024.545
   70435.805 |     3829.963 |    74265.768
   69085.513 |     5426.028 |    74511.542
   71921.784 |     2328.056 |    74249.840
   73491.944 |      930.712 |    74422.655
   68199.204 |     6762.977 |    74962.181
   71959.613 |     2756.404 |    74716.017
   71617.270 |     3250.810 |    74868.080
   72579.116 |     2464.596 |    75043.712
   72672.424 |     2627.765 |    75300.189
   73567.809 |     1856.784 |    75424.593
   72890.139 |     2686.106 |    75576.245
   71109.735 |     4650.305 |    75760.040
   71339.969 |     4452.546 |    75792.515
   73682.228 |     1976.294 |    75658.522
   71919.903 |     3950.982 |    75870.886
   72389.474 |     3644.502 |    76033.977
   74839.406 |     1011.008 |    75850.414
   72190.163 |     3997.283 |    76187.446
   75404.757 |      642.110 |    76046.867
   73725.601 |     2477.077 |    76202.678
   74018.797 |     2427.592 |    76446.390
   71631.915 |     5042.473 |    76674.387
   72861.650 |     3736.502 |    76598.151
   74610.269 |     2039.218 |    76649.487
   75690.348 |      849.504 |    76539.851
   71269.822 |     6164.634 |    77434.456
   75349.625 |     1794.163 |    77143.789
   75544.591 |     1838.375 |    77382.967
   73638.412 |     3958.804 |    77597.216
   76276.258 |     1236.260 |    77512.517
   74389.299 |     3356.540 |    77745.839
   71010.665 |     7087.082 |    78097.747
   76961.000 |      640.404 |    77601.404
   72156.507 |     5889.412 |    78045.919
   74338.812 |     3519.395 |    77858.207
   76004.380 |     1694.035 |    77698.416
   73694.651 |     4334.448 |    78029.100
   74050.651 |     4076.269 |    78126.920
   76513.481 |     1408.021 |    77921.502
   73263.921 |     4966.619 |    78230.540
   75357.202 |     2711.889 |    78069.091
   75844.497 |     2265.785 |    78110.282
   75262.704 |     2971.287 |    78233.991
   77522.453 |      665.549 |    78188.003
   74511.008 |     4074.229 |    78585.236
   73066.418 |     5677.185 |    78743.603
   77039.685 |     1656.436 |    78696.121
   76495.872 |     2284.949 |    78780.821
   76005.012 |     2826.157 |    78831.168
   78134.383 |     1108.775 |    79243.158
   73617.152 |     6285.465 |    79902.617
   77556.227 |     2236.068 |    79792.295
   77640.123 |     2091.013 |    79731.135
   73805.551 |     6358.503 |    80164.054
   77297.180 |     2656.500 |    79953.679
   73249.634 |     7070.314 |    80319.948
   78545.708 |     1241.194 |    79786.902
   77473.634 |     2608.049 |    80081.682
   79182.457 |      689.731 |    79872.188
   77575.710 |     2636.654 |    80212.364
   75768.011 |     4740.264 |    80508.275
   79611.769 |      610.303 |    80222.073
   75504.560 |     5089.513 |    80594.073
   77575.372 |     2911.364 |    80486.736
   76247.651 |     4384.962 |    80632.613
   68767.189 |    12619.858 |    81387.047
   75082.746 |     5729.122 |    80811.869
   79710.228 |      707.080 |    80417.308
   77891.993 |     2635.590 |    80527.584
   77328.067 |     3572.440 |    80900.508
   78197.203 |     2536.437 |    80733.640
   77518.399 |     3389.409 |    80907.808
   78470.814 |     2572.639 |    81043.453
   80363.200 |      596.564 |    80959.765
   80183.036 |      937.554 |    81120.590
   80290.422 |      952.401 |    81242.823
   76246.912 |     5584.118 |    81831.030
   79788.346 |     2019.963 |    81808.309
   79385.245 |     2597.271 |    81982.516
   79699.324 |     2277.099 |    81976.423
   80553.342 |     1520.652 |    82073.994
