  QueueTimes | ServiceTimes | SojournTimes
    8295.407 |     2234.918 |    10530.325
    9161.185 |     1342.635 |    10503.820
    8316.984 |     2253.684 |    10570.668
    9115.182 |     1529.102 |    10644.284
    9841.774 |      755.633 |    10597.407
   10002.723 |      614.923 |    10617.646
    7495.884 |     3551.000 |    11046.884
    9775.945 |     1002.261 |    10778.206
    9992.464 |      810.817 |    10803.281
   10168.529 |      733.339 |    10901.867
    9438.409 |     1753.866 |    11192.275
    9064.814 |     2253.508 |    11318.322
    7879.480 |     3714.467 |    11593.948
    9947.750 |     1423.376 |    11371.126
    9256.950 |     2270.639 |    11527.589
   10559.209 |      718.916 |    11278.126
    9792.800 |     1854.661 |    11647.460
    9686.404 |     2312.931 |    11999.335
   10012.900 |     1942.314 |    11955.214
   11158.597 |      642.654 |    11801.251
    9429.962 |     2745.707 |    12175.668
   10783.414 |     1228.185 |    12011.599
   10000.801 |     2210.252 |    12211.053
    9544.148 |     2787.009 |    12331.157
    9338.749 |     3057.111 |    12395.859
    7831.716 |     4819.970 |    12651.686
   10640.512 |     1593.792 |    12234.304
   11756.868 |      520.580 |    12277.448
   11953.662 |      318.194 |    12271.855
   10282.327 |     2284.896 |    12567.223
   10962.977 |     1486.748 |    12449.724
    9857.121 |     2952.645 |    12809.766
   10526.901 |     2099.367 |    12626.269
    6596.261 |     6803.633 |    13399.894
   10913.713 |     1889.490 |    12803.203
   10441.890 |     2493.770 |    12935.660
   10118.240 |     2889.246 |    13007.485
    9508.500 |     3659.615 |    13168.116
   10409.148 |     2614.298 |    13023.446
   10514.130 |     2524.694 |    13038.824
    6915.779 |     6776.695 |    13692.474
   11946.342 |     1104.326 |    13050.668
   11219.533 |     2016.779 |    13236.312
   11125.978 |     2184.786 |    13310.764
    9649.025 |     4114.008 |    13763.033
   12087.871 |     1392.154 |    13480.024
   12232.103 |     1277.714 |    13509.818
   11800.047 |     1869.131 |    13669.178
   10246.551 |     3653.886 |    13900.437
   12688.492 |     1123.727 |    13812.219
   10280.098 |     3883.355 |    14163.453
   11071.690 |     2959.316 |    14031.006
    9048.758 |     5446.306 |    14495.064
   12756.137 |     1178.743 |    13934.879
    9641.633 |     4808.656 |    14450.289
   11742.315 |     2461.718 |    14204.033
   13016.922 |     1030.353 |    14047.275
   12444.506 |     1913.667 |    14358.172
   11347.040 |     3151.360 |    14498.400
   12921.033 |     1446.185 |    14367.218
   12312.722 |     2193.015 |    14505.738
   13673.742 |      657.801 |    14331.543
   11683.410 |     2960.443 |    14643.853
   12673.987 |     1885.059 |    14559.046
   11954.709 |     2746.886 |    14701.594
   12440.328 |     2294.355 |    14734.684
   13470.477 |     1199.757 |    14670.234
   13240.298 |     1650.118 |    14890.416
   13337.537 |     1622.622 |    14960.159
   12832.071 |     2237.248 |    15069.319
   12696.192 |     2430.529 |    15126.721
   14390.069 |      461.616 |    14851.685
   12232.546 |     2987.218 |    15219.764
   13480.267 |     1611.574 |    15091.842
   14329.413 |      647.870 |    14977.283
   13082.869 |     2158.699 |    15241.568
   13888.083 |     1312.258 |    15200.341
   14265.225 |      981.333 |    15246.558
   14111.832 |     1334.553 |    15446.384
   12576.097 |     3159.213 |    15735.310
    9691.041 |     6464.254 |    16155.294
   12320.810 |     3443.335 |    15764.145
   13798.188 |     1824.995 |    15623.183
   13373.866 |     2395.895 |    15769.761
   11999.825 |     3946.373 |    15946.198
   13715.903 |     2062.492 |    15778.395
   14203.219 |     1523.076 |    15726.295
   11910.795 |     4147.536 |    16058.331
   12637.502 |     3350.976 |    15988.478
   14696.404 |      959.957 |    15656.362
   14156.461 |     1685.795 |    15842.256
   14798.583 |      916.953 |    15715.536
   13808.209 |     2163.096 |    15971.304
   14785.217 |     1051.085 |    15836.302
   14473.420 |     1434.124 |    15907.544
   14244.039 |     1697.923 |    15941.962
   14221.725 |     1917.475 |    16139.200
   13721.227 |     2536.934 |    16258.161
   14228.547 |     1948.630 |    16177.177
   15541.747 |      377.071 |    15918.818
   14912.210 |     1175.917 |    16088.127
   15023.910 |     1056.427 |    16080.337
   15289.572 |      882.684 |    16172.256
   13780.847 |     2664.395 |    16445.242
   15286.134 |      962.739 |    16248.873
   15527.384 |      641.858 |    16169.242
   12680.749 |     4171.176 |    16851.925
   15240.812 |     1551.012 |    16791.824
   15287.781 |     1519.724 |    16807.505
   15451.266 |     1319.999 |    16771.265
   16053.270 |      587.960 |    16641.230
   15369.444 |     1617.301 |    16986.745
   15472.742 |     1469.033 |    16941.775
   15678.706 |     1249.177 |    16927.884
   13911.724 |     3374.257 |    17285.981
   15843.351 |     1126.831 |    16970.182
   14636.007 |     2712.275 |    17348.282
   14818.197 |     2507.178 |    17325.375
   15825.524 |     1321.697 |    17147.221
   15830.776 |     1463.717 |    17294.492
   16064.376 |     1226.333 |    17290.709
   16765.421 |      467.945 |    17233.365
   16543.352 |      801.683 |    17345.035
   15437.694 |     2060.793 |    17498.487
   16933.870 |      480.013 |    17413.883
   15630.412 |     2102.560 |    17732.972
   15805.998 |     1860.577 |    17666.575
   17093.740 |      413.133 |    17506.873
   16840.015 |      787.959 |    17627.974
   16939.322 |      844.462 |    17783.784
   15969.796 |     1957.838 |    17927.633
   14950.147 |     3354.051 |    18304.197
   16770.767 |     1242.174 |    18012.941
   17450.540 |      456.157 |    17906.697
   15439.598 |     2856.152 |    18295.750
   17535.133 |      527.481 |    18062.614
   16781.930 |     1421.919 |    18203.849
   17145.997 |     1015.192 |    18161.189
   15419.353 |     3144.788 |    18564.141
   15685.909 |     2783.819 |    18469.729
   15843.682 |     2650.519 |    18494.201
   16731.772 |     1761.667 |    18493.439
   16245.243 |     2322.899 |    18568.142
   17702.412 |      829.095 |    18531.508
   15124.469 |     3838.470 |    18962.939
   17349.047 |     1278.278 |    18627.324
   15841.627 |     3021.853 |    18863.480
   17838.879 |     1088.114 |    18926.994
   17148.306 |     1947.806 |    19096.113
   17894.217 |     1117.172 |    19011.389
   15991.034 |     3280.563 |    19271.597
   16567.679 |     2804.615 |    19372.294
   14796.176 |     4945.076 |    19741.251
   18016.217 |     1276.736 |    19292.954
   17222.281 |     2197.653 |    19419.934
   15401.939 |     4360.162 |    19762.101
   18248.208 |     1055.321 |    19303.529
   17218.786 |     2348.864 |    19567.650
   16952.469 |     2766.718 |    19719.187
   18147.362 |     1377.364 |    19524.726
   15646.785 |     4352.566 |    19999.351
   17454.235 |     2281.773 |    19736.007
   16574.992 |     3318.163 |    19893.155
   16588.797 |     3358.183 |    19946.981
   17827.635 |     2003.404 |    19831.039
   18420.878 |     1200.575 |    19621.453
   18365.670 |     1423.093 |    19788.763
   18752.721 |     1144.163 |    19896.884
   19008.895 |      921.846 |    19930.742
   15464.454 |     5120.009 |    20584.463
   14774.172 |     5964.298 |    20738.470
   19352.545 |      651.479 |    20004.024
   17711.166 |     2740.878 |    20452.044
   17455.945 |     3022.169 |    20478.115
   19453.047 |      717.217 |    20170.265
   18412.554 |     2023.498 |    20436.052
   19420.745 |      908.715 |    20329.461
   18223.117 |     2334.798 |    20557.915
   19102.765 |     1354.854 |    20457.619
   18352.794 |     2205.067 |    20557.860
   18094.990 |     2714.919 |    20809.908
   20036.531 |      528.897 |    20565.429
   18067.769 |     2850.441 |    20918.210
   18832.256 |     2037.439 |    20869.695
   19486.290 |     1263.710 |    20750.000
   19087.803 |     1937.563 |    21025.366
   18001.760 |     3242.559 |    21244.319
   20043.864 |      896.335 |    20940.199
   19363.223 |     1729.774 |    21092.997
   19886.150 |     1193.034 |    21079.185
   18961.987 |     2434.447 |    21396.434
   19165.383 |     2328.521 |    21493.904
   20074.090 |     1441.916 |    21516.006
   17837.994 |     4081.290 |    21919.284
   19746.808 |     1900.000 |    21646.808
   19584.930 |     2093.903 |    21678.832
   18037.627 |     3982.474 |    22020.101
   19256.763 |     2598.535 |    21855.298
   18824.650 |     3104.948 |    21929.598
   20954.563 |      703.945 |    21658.508
   19396.193 |     2616.630 |    22012.823
   20518.330 |     1425.212 |    21943.541
   20292.465 |     1687.874 |    21980.339
   20426.623 |     1604.155 |    22030.778
   20609.879 |     1399.595 |    22009.474
   19411.684 |     2841.429 |    22253.112
   20188.378 |     1934.137 |    22122.515
   21108.446 |      937.868 |    22046.315
   19808.201 |     2404.335 |    22212.535
   19846.872 |     2364.974 |    22211.845
   21379.540 |      702.867 |    22082.407
   20240.228 |     2135.100 |    22375.328
   20605.221 |     1749.441 |    22354.662
   21379.268 |      968.501 |    22347.769
   21844.608 |      356.699 |    22201.307
   19478.744 |     3116.078 |    22594.822
   21490.864 |      859.189 |    22350.053
   20282.334 |     2323.445 |    22605.779
   21825.857 |      505.373 |    22331.230
   21485.705 |     1051.110 |    22536.816
   21695.965 |      816.426 |    22512.390
   21776.976 |      904.164 |    22681.140
   20845.982 |     2052.602 |    22898.585
   18833.459 |     4432.041 |    23265.500
   19856.954 |     3280.129 |    23137.083
   21227.985 |     1822.726 |    23050.711
   21824.162 |     1077.391 |    22901.553
   21859.637 |      995.791 |    22855.428
   22260.813 |      555.869 |    22816.683
   21486.113 |     1582.433 |    23068.546
   22220.236 |      791.535 |    23011.771
   21835.466 |     1298.208 |    23133.674
   20220.401 |     3225.736 |    23446.137
   22218.183 |      844.862 |    23063.045
   21823.766 |     1413.863 |    23237.629
   20782.272 |     2686.451 |    23468.724
   21430.201 |     2107.246 |    23537.447
   22520.378 |      741.273 |    23261.652
   21714.712 |     1773.528 |    23488.240
   22694.011 |      592.918 |    23286.930
   22345.492 |     1234.365 |    23579.857
   20789.864 |     3199.201 |    23989.065
   21615.418 |     2191.183 |    23806.602
   22873.743 |      654.431 |    23528.174
   19127.173 |     5216.505 |    24343.677
   20548.715 |     3623.386 |    24172.101
   23082.679 |      760.714 |    23843.393
   22697.444 |     1337.841 |    24035.285
   23426.974 |      505.826 |    23932.800
   22694.097 |     1450.814 |    24144.911
   22624.564 |     1648.364 |    24272.928
   20858.025 |     3816.500 |    24674.525
   22957.571 |     1282.506 |    24240.077
   22122.563 |     2450.029 |    24572.592
   22135.960 |     2531.149 |    24667.109
   22600.733 |     2051.071 |    24651.803
   21772.075 |     3248.815 |    25020.890
   23366.371 |     1421.122 |    24787.493
   23150.923 |     1716.217 |    24867.140
   22044.272 |     3120.305 |    25164.576
   23739.333 |     1119.299 |    24858.632
   22882.795 |     2130.271 |    25013.066
   23841.534 |     1168.776 |    25010.310
   23904.677 |     1182.297 |    25086.973
   23999.486 |     1119.897 |    25119.382
   23119.565 |     2131.209 |    25250.774
   21465.241 |     4255.278 |    25720.519
   23861.452 |     1306.710 |    25168.161
   22854.975 |     2583.678 |    25438.653
   24613.505 |      576.389 |    25189.893
   22761.099 |     2809.170 |    25570.268
   22953.750 |     2602.544 |    25556.294
   23503.080 |     2088.260 |    25591.340
   24877.818 |      530.420 |    25408.237
   22677.736 |     3127.976 |    25805.712
   24043.505 |     1502.264 |    25545.769
   22133.775 |     3839.756 |    25973.530
   23080.592 |     2735.403 |    25815.995
   24694.680 |      898.048 |    25592.728
   23388.349 |     2455.402 |    25843.750
   24971.459 |      668.108 |    25639.566
   25057.532 |      583.646 |    25641.178
   22531.926 |     3653.171 |    26185.097
   24469.270 |     1446.199 |    25915.468
   24961.570 |      919.065 |    25880.635
   23499.186 |     2642.961 |    26142.147
   22014.404 |     4531.068 |    26545.472
   24156.409 |     2099.608 |    26256.017
   22307.828 |     4363.313 |    26671.141
   24686.250 |     1656.420 |    26342.670
   24260.313 |     2180.179 |    26440.492
   21437.540 |     5799.347 |    27236.887
   24969.110 |     1612.622 |    26581.732
   24969.456 |     1773.966 |    26743.421
   23400.864 |     3593.398 |    26994.262
   26092.613 |      440.932 |    26533.546
   26041.990 |      546.053 |    26588.043
   25152.623 |     1622.133 |    26774.756
   24735.449 |     2391.386 |    27126.835
   25388.473 |     1636.600 |    27025.073
   25283.129 |     1814.147 |    27097.276
   24309.718 |     3007.102 |    27316.820
   25281.766 |     1927.395 |    27209.161
   25330.220 |     1902.864 |    27233.083
   25129.861 |     2184.984 |    27314.845
   24962.456 |     2416.182 |    27378.639
   25037.433 |     2363.398 |    27400.831
   25284.374 |     2091.120 |    27375.494
   22889.886 |     4947.708 |    27837.595
   25497.416 |     1897.726 |    27395.142
   26506.253 |      807.820 |    27314.073
   25979.935 |     1470.094 |    27450.029
   26772.462 |      627.234 |    27399.697
   25463.047 |     2198.297 |    27661.344
   24732.822 |     3229.206 |    27962.027
   23981.338 |     4151.546 |    28132.884
   26878.054 |      785.043 |    27663.097
   26866.055 |      938.136 |    27804.191
   26582.802 |     1366.238 |    27949.040
   25659.898 |     2562.036 |    28221.934
   25530.718 |     2741.681 |    28272.399
   26961.826 |     1195.551 |    28157.377
   27540.325 |      509.117 |    28049.442
   25800.122 |     2488.372 |    28288.494
   25551.981 |     2948.691 |    28500.672
   27102.191 |     1255.220 |    28357.411
   26456.263 |     2028.432 |    28484.695
   27260.490 |     1128.296 |    28388.785
   27473.735 |      912.794 |    28386.530
   27056.142 |     1421.131 |    28477.273
   28192.486 |      224.924 |    28417.410
   27155.750 |     1455.941 |    28611.691
   27087.648 |     1653.056 |    28740.704
   28162.968 |      494.549 |    28657.517
   27980.244 |      684.292 |    28664.536
   27648.645 |     1070.322 |    28718.966
   26380.616 |     2628.302 |    29008.918
   26984.184 |     1949.220 |    28933.404
   26872.473 |     2112.034 |    28984.506
   25927.377 |     3259.866 |    29187.243
   27550.063 |     1447.093 |    28997.156
   27102.982 |     1970.818 |    29073.799
   26552.826 |     2682.855 |    29235.681
   26271.532 |     3005.227 |    29276.759
   25704.480 |     3685.420 |    29389.900
   28249.599 |      769.171 |    29018.770
   26511.364 |     2874.235 |    29385.599
   25745.969 |     3942.907 |    29688.876
   27945.424 |     1481.346 |    29426.770
   28651.715 |      731.636 |    29383.350
   27157.652 |     2477.112 |    29634.764
   28777.702 |      608.271 |    29385.973
   28898.366 |      771.810 |    29670.176
   28554.972 |     1236.679 |    29791.652
   27929.405 |     2024.094 |    29953.499
   28739.247 |     1035.835 |    29775.082
   27030.218 |     3084.719 |    30114.936
   28363.827 |     1578.709 |    29942.536
   29274.857 |      526.327 |    29801.184
   28939.433 |      992.684 |    29932.117
   28260.229 |     2083.619 |    30343.848
   27986.394 |     2499.161 |    30485.555
   27271.372 |     3294.352 |    30565.724
   27984.918 |     2552.925 |    30537.843
   28189.089 |     2378.805 |    30567.894
   28812.678 |     1671.635 |    30484.313
   28508.316 |     2097.713 |    30606.029
   29627.171 |      767.324 |    30394.495
   28560.159 |     2054.897 |    30615.057
   27755.450 |     3128.960 |    30884.410
   28641.578 |     2063.392 |    30704.970
   29572.289 |      992.101 |    30564.390
   28254.968 |     2573.094 |    30828.061
   25385.168 |     5920.588 |    31305.756
   28551.328 |     2264.173 |    30815.501
   27373.557 |     3662.090 |    31035.647
   25338.051 |     6066.493 |    31404.544
   29653.489 |     1067.551 |    30721.040
   29615.090 |     1302.840 |    30917.930
   29751.295 |     1133.221 |    30884.516
   29617.317 |     1352.157 |    30969.474
   30523.193 |      329.914 |    30853.107
   29789.779 |     1551.764 |    31341.543
   30405.387 |      856.955 |    31262.342
   30297.810 |     1029.265 |    31327.076
   30416.026 |      957.729 |    31373.755
   30466.222 |      909.588 |    31375.809
   28428.515 |     3410.931 |    31839.446
   28766.345 |     2996.774 |    31763.119
   30113.604 |     1508.313 |    31621.918
   30171.678 |     1516.587 |    31688.265
   29250.150 |     2552.164 |    31802.315
   30300.451 |     1505.091 |    31805.542
   29188.488 |     2952.154 |    32140.642
   28623.903 |     3672.971 |    32296.874
   30714.448 |     1219.159 |    31933.607
   30119.339 |     1955.209 |    32074.548
   30465.589 |     1510.854 |    31976.443
   30492.881 |     1588.025 |    32080.907
   29705.106 |     2571.368 |    32276.474
   31378.599 |      691.916 |    32070.515
   31249.337 |      849.905 |    32099.242
   29261.098 |     3198.554 |    32459.652
   30219.604 |     2338.840 |    32558.444
   30551.625 |     1933.984 |    32485.609
   28821.030 |     4072.584 |    32893.614
   31739.360 |      742.965 |    32482.325
   31157.648 |     1424.843 |    32582.491
   31968.334 |      490.632 |    32458.966
   31777.809 |      758.465 |    32536.274
   31882.617 |      666.426 |    32549.043
   31772.150 |      935.797 |    32707.947
   31761.238 |      961.225 |    32722.463
   31166.786 |     1779.576 |    32946.362
   29160.423 |     4151.498 |    33311.921
   31966.345 |      851.643 |    32817.988
   30313.218 |     2830.132 |    33143.350
   31786.133 |     1209.882 |    32996.016
   30271.615 |     2978.239 |    33249.855
   30801.526 |     2336.084 |    33137.609
   31446.276 |     1645.302 |    33091.578
   28887.575 |     4649.615 |    33537.190
   31463.942 |     1664.709 |    33128.651
   31960.969 |     1362.694 |    33323.663
   32325.016 |     1191.297 |    33516.313
   32796.611 |      697.884 |    33494.495
   30412.011 |     3651.079 |    34063.090
   32367.782 |     1292.281 |    33660.064
   32424.457 |     1241.126 |    33665.584
   30065.591 |     4163.598 |    34229.189
   31576.719 |     2430.232 |    34006.951
   31329.234 |     2927.632 |    34256.865
   32305.211 |     1828.325 |    34133.536
   31225.807 |     3149.548 |    34375.356
   32748.228 |     1389.853 |    34138.080
   31864.652 |     2527.751 |    34392.402
   31130.287 |     3468.748 |    34599.035
   30717.415 |     3936.657 |    34654.073
   30414.050 |     4429.876 |    34843.926
   32565.213 |     1910.486 |    34475.699
   32182.837 |     2418.047 |    34600.884
   33137.989 |     1324.174 |    34462.163
   32352.108 |     2287.754 |    34639.862
   34017.976 |      413.401 |    34431.377
   30740.754 |     4386.510 |    35127.264
   32318.340 |     2715.806 |    35034.146
   32533.095 |     2519.788 |    35052.883
   32683.476 |     2423.460 |    35106.937
   33510.014 |     1485.981 |    34995.995
   33386.785 |     1695.928 |    35082.712
   32755.837 |     2434.450 |    35190.286
   32202.958 |     3100.810 |    35303.768
   33837.609 |     1250.365 |    35087.974
   33536.692 |     1816.999 |    35353.691
   34208.782 |     1149.527 |    35358.309
   32665.020 |     2989.352 |    35654.373
   32774.775 |     2834.416 |    35609.191
   34848.098 |      496.743 |    35344.841
   34069.855 |     1418.378 |    35488.233
   33572.313 |     2094.442 |    35666.754
   33537.364 |     2264.495 |    35801.859
   32781.305 |     3131.712 |    35913.016
   35232.847 |      360.636 |    35593.483
   32682.091 |     3413.875 |    36095.966
   32817.470 |     3219.614 |    36037.084
   35266.463 |      439.534 |    35705.997
   34536.135 |     1446.956 |    35983.091
   35058.329 |     1028.556 |    36086.885
   34282.389 |     1952.494 |    36234.883
   31330.544 |     5546.035 |    36876.579
   33626.534 |     2860.583 |    36487.117
   34741.399 |     1607.458 |    36348.857
   34212.095 |     2274.430 |    36486.525
   34830.927 |     1633.941 |    36464.868
   34863.641 |     1541.302 |    36404.944
   35207.708 |     1208.032 |    36415.741
   35286.331 |     1134.776 |    36421.107
   35993.020 |      366.961 |    36359.981
   33981.841 |     2681.292 |    36663.133
   33886.210 |     2905.348 |    36791.559
   34701.141 |     2127.256 |    36828.396
   35445.606 |     1328.508 |    36774.114
   35538.583 |     1283.917 |    36822.500
   34807.609 |     2255.822 |    37063.431
   35636.956 |     1278.939 |    36915.895
   36219.404 |      531.382 |    36750.786
   35676.949 |     1247.606 |    36924.555
   33481.072 |     3851.763 |    37332.835
   36118.539 |      854.978 |    36973.517
   36131.342 |      862.675 |    36994.017
   35520.044 |     1603.286 |    37123.330
   36312.260 |      739.019 |    37051.280
   36271.461 |     1004.620 |    37276.081
   34839.023 |     2657.996 |    37497.019
   36250.389 |     1065.830 |    37316.219
   36285.883 |     1189.549 |    37475.431
   36132.732 |     1420.553 |    37553.285
   35987.019 |     1598.049 |    37585.068
   35369.997 |     2288.104 |    37658.101
   36705.289 |      715.453 |    37420.742
   34835.937 |     2947.131 |    37783.068
   36769.675 |      740.899 |    37510.575
   34070.148 |     3942.407 |    38012.555
   36221.289 |     1422.051 |    37643.340
   36696.646 |     1014.131 |    37710.776
   37226.865 |      419.774 |    37646.638
   35762.293 |     2223.031 |    37985.323
   37040.185 |      740.591 |    37780.775
   35236.023 |     2891.086 |    38127.109
   34370.441 |     3933.574 |    38304.015
   34346.149 |     4041.047 |    38387.196
   36215.418 |     1923.845 |    38139.262
   36851.470 |     1065.281 |    37916.751
   37316.120 |      639.447 |    37955.567
   36761.556 |     1330.629 |    38092.186
   37574.247 |      529.711 |    38103.958
   35640.547 |     2830.121 |    38470.667
   33933.666 |     4855.353 |    38789.019
   37702.290 |      500.007 |    38202.297
   37295.678 |     1037.068 |    38332.746
   36944.412 |     1470.842 |    38415.254
   37801.502 |      632.970 |    38434.472
   36704.635 |     1897.853 |    38602.488
   34253.971 |     4931.844 |    39185.815
   37282.933 |     1403.740 |    38686.673
   36694.418 |     2121.031 |    38815.449
   37697.526 |     1020.079 |    38717.605
   37062.147 |     1760.265 |    38822.412
   37461.621 |     1320.213 |    38781.834
