  QueueTimes | ServiceTimes | SojournTimes
   29529.189 |     1986.713 |    31515.902
   29807.884 |     1742.611 |    31550.495
   29869.096 |     1684.330 |    31553.426
   29096.769 |     2560.512 |    31657.281
   30718.943 |      912.543 |    31631.486
   29945.120 |     1947.513 |    31892.633
   29190.497 |     2806.574 |    31997.071
   31242.551 |      410.660 |    31653.211
   30862.952 |     1018.988 |    31881.940
   30961.024 |      881.816 |    31842.840
   31112.817 |      824.040 |    31936.858
   30095.957 |     2099.595 |    32195.553
   31156.355 |      860.793 |    32017.148
   30893.431 |     1186.962 |    32080.393
   31168.109 |      948.316 |    32116.425
   28531.983 |     4010.587 |    32542.570
   28433.708 |     4334.778 |    32768.486
   30618.026 |     1870.328 |    32488.354
   30094.542 |     2538.300 |    32632.842
   31343.587 |     1120.555 |    32464.142
   30084.379 |     2730.366 |    32814.744
   31610.944 |      875.207 |    32486.151
   29850.521 |     2992.928 |    32843.448
   30191.654 |     2644.757 |    32836.411
   31888.468 |      578.537 |    32467.005
   30772.904 |     1970.769 |    32743.673
   31251.074 |     1341.163 |    32592.238
   31620.784 |      937.406 |    32558.190
   31722.550 |      804.819 |    32527.368
   30129.927 |     2779.309 |    32909.236
   31751.501 |      834.421 |    32585.922
   31890.527 |      836.704 |    32727.232
   31169.421 |     1862.210 |    33031.630
   28430.868 |     5079.427 |    33510.295
   31040.634 |     2080.194 |    33120.828
   31931.069 |     1049.553 |    32980.622
   30232.030 |     3112.375 |    33344.405
   32319.479 |      563.451 |    32882.930
   32327.785 |      682.429 |    33010.213
   32357.871 |      721.413 |    33079.284
   31128.251 |     2599.096 |    33727.347
   32761.417 |      790.608 |    33552.025
   31570.644 |     2741.790 |    34312.434
   32443.681 |     1867.314 |    34310.995
   32919.588 |     1208.479 |    34128.068
   31808.150 |     2671.310 |    34479.459
   31642.791 |     2861.506 |    34504.297
   32474.354 |     1766.399 |    34240.753
   32287.495 |     2105.079 |    34392.573
   32277.386 |     2174.672 |    34452.058
   33105.302 |     1152.026 |    34257.328
   32704.974 |     1636.320 |    34341.294
   32595.114 |     1816.315 |    34411.429
   32325.423 |     2160.399 |    34485.822
   32519.804 |     2559.854 |    35079.659
   32646.392 |     2313.168 |    34959.560
   32542.001 |     2471.563 |    35013.564
   32488.289 |     2513.405 |    35001.694
   32376.540 |     2709.494 |    35086.033
   33068.977 |     1848.735 |    34917.712
   31052.648 |     4338.914 |    35391.562
   32833.949 |     2033.971 |    34867.920
   33104.685 |     1810.688 |    34915.373
   33733.290 |     1113.295 |    34846.585
   32576.696 |     2425.488 |    35002.184
   32140.700 |     3146.612 |    35287.313
   31624.950 |     3742.921 |    35367.871
   31900.951 |     3413.694 |    35314.645
   34143.765 |      855.929 |    34999.695
   34309.474 |      628.630 |    34938.105
   33480.301 |     1579.236 |    35059.537
   32830.495 |     2457.920 |    35288.414
   34160.308 |      964.510 |    35124.817
   34633.130 |      635.446 |    35268.576
   34663.107 |      598.550 |    35261.657
   34674.639 |      704.315 |    35378.954
   34738.510 |      699.505 |    35438.015
   34127.224 |     1424.049 |    35551.273
   34164.273 |     1464.401 |    35628.674
   34085.548 |     1773.757 |    35859.305
   32427.627 |     3777.574 |    36205.201
   34635.024 |     1139.088 |    35774.113
   34909.827 |      856.579 |    35766.405
   34082.075 |     2009.045 |    36091.120
   34094.967 |     2042.573 |    36137.540
   33424.650 |     3595.076 |    37019.726
   36464.188 |     1398.156 |    37862.344
   33024.905 |     5589.411 |    38614.316
   36431.117 |     1702.849 |    38133.965
   35914.365 |     2258.255 |    38172.620
   36451.024 |     1577.684 |    38028.708
   37245.125 |      662.154 |    37907.279
   36288.193 |     1706.206 |    37994.399
   35979.444 |     2098.374 |    38077.818
   35972.451 |     2139.514 |    38111.965
   36063.180 |     1944.595 |    38007.775
   36386.274 |     1580.333 |    37966.607
   35921.491 |     2087.487 |    38008.978
   35783.245 |     2226.931 |    38010.176
   35160.989 |     2942.226 |    38103.215
   36846.193 |     1131.057 |    37977.250
   35841.583 |     2178.070 |    38019.653
   37631.186 |      380.188 |    38011.374
   36535.373 |     1623.044 |    38158.417
   32918.633 |     6084.252 |    39002.885
   35999.313 |     2332.666 |    38331.979
   35996.338 |     2121.838 |    38118.176
   34848.909 |     3319.545 |    38168.454
   36223.568 |     1851.996 |    38075.565
   36116.495 |     2313.451 |    38429.947
   36564.564 |     1683.115 |    38247.679
   35311.342 |     3183.628 |    38494.970
   35928.192 |     2220.083 |    38148.274
   36594.993 |     1719.486 |    38314.479
   35844.956 |     2339.500 |    38184.456
   36200.360 |     2138.901 |    38339.261
   37759.766 |      398.888 |    38158.654
   37833.398 |      465.145 |    38298.543
   37994.207 |      547.236 |    38541.443
   37873.096 |      626.950 |    38500.046
   37885.505 |      484.095 |    38369.600
   37872.447 |      505.834 |    38378.281
   37838.585 |      787.276 |    38625.861
   38258.688 |      225.944 |    38484.631
   37925.810 |      877.715 |    38803.525
   37881.961 |      823.027 |    38704.987
   37904.722 |      739.478 |    38644.201
   37714.484 |     1236.841 |    38951.325
   37962.951 |      865.832 |    38828.784
   38110.109 |     1021.573 |    39131.682
   38179.016 |     1253.588 |    39432.605
   38205.295 |     1225.448 |    39430.744
   38601.543 |      953.547 |    39555.090
   38220.293 |     1390.144 |    39610.437
   38503.718 |     1159.713 |    39663.431
   37929.133 |     1727.669 |    39656.802
   38247.157 |     1364.641 |    39611.798
   38799.410 |      773.836 |    39573.245
   38478.960 |     1313.054 |    39792.014
   38702.759 |      928.973 |    39631.732
   37912.294 |     2147.154 |    40059.448
   37852.376 |     2361.696 |    40214.071
   39114.901 |      805.203 |    39920.103
   37874.432 |     2334.556 |    40208.988
   37881.716 |     2230.018 |    40111.734
   38606.751 |     1628.986 |    40235.737
   38444.038 |     1832.997 |    40277.035
   38050.101 |     2321.090 |    40371.190
   37965.208 |     2358.007 |    40323.215
   37886.419 |     2597.517 |    40483.937
   38583.932 |     1688.362 |    40272.294
   39501.323 |      674.028 |    40175.351
   38625.733 |     1648.164 |    40273.897
   38630.822 |     1635.501 |    40266.323
   38089.466 |     2288.673 |    40378.139
   39452.810 |      835.628 |    40288.438
   39529.712 |      831.697 |    40361.409
   39378.344 |     1031.806 |    40410.150
   37844.880 |     2853.048 |    40697.928
   38352.002 |     2310.692 |    40662.694
   39846.183 |      567.880 |    40414.063
   37838.007 |     3132.544 |    40970.551
   38559.043 |     2124.327 |    40683.369
   37857.140 |     3159.857 |    41016.997
   39419.879 |     1435.068 |    40854.947
   40028.614 |      856.805 |    40885.419
   40013.558 |     1027.057 |    41040.616
   40340.437 |      743.928 |    41084.365
   38647.785 |     2860.321 |    41508.106
   39344.371 |     2206.848 |    41551.219
   40213.438 |     1215.995 |    41429.434
   40141.641 |     1317.182 |    41458.823
   40416.587 |      902.306 |    41318.894
   40304.640 |     1156.275 |    41460.915
   38924.043 |     2726.065 |    41650.109
   40281.771 |     1196.983 |    41478.753
   40140.009 |     1284.777 |    41424.786
   40022.864 |     1493.658 |    41516.522
   39424.033 |     2366.229 |    41790.263
   40028.225 |     1574.499 |    41602.724
   41214.430 |      351.775 |    41566.205
   37875.327 |     4315.138 |    42190.465
   40849.720 |      808.061 |    41657.781
   40302.479 |     1442.462 |    41744.942
   40183.808 |     1812.825 |    41996.633
   40179.230 |     1955.764 |    42134.994
   40605.463 |     1490.210 |    42095.673
   39637.600 |     2787.608 |    42425.208
   40022.683 |     2334.947 |    42357.630
   41513.907 |      642.412 |    42156.319
   39807.661 |     2729.323 |    42536.985
   41399.959 |      821.823 |    42221.782
   39369.983 |     3276.895 |    42646.879
   41012.511 |     1420.818 |    42433.328
   41307.676 |     1211.383 |    42519.059
   41240.667 |     1238.368 |    42479.035
   41910.210 |      567.084 |    42477.294
   41261.709 |     1312.856 |    42574.565
   39797.464 |     3113.521 |    42910.985
   42214.317 |      334.827 |    42549.143
   39729.115 |     3334.782 |    43063.897
   41077.267 |     2742.424 |    43819.691
   42181.266 |     1689.003 |    43870.269
   42957.873 |      683.898 |    43641.771
   42724.292 |      948.203 |    43672.495
   42942.177 |      760.644 |    43702.820
   40149.592 |     4190.143 |    44339.735
   41131.361 |     3275.851 |    44407.212
   43268.909 |      877.161 |    44146.070
   41238.647 |     3265.193 |    44503.840
   43418.332 |      895.758 |    44314.090
   41825.932 |     2626.103 |    44452.034
   42644.137 |     1736.131 |    44380.268
   42787.209 |     1443.650 |    44230.859
   41712.762 |     2715.124 |    44427.886
   43247.294 |     1030.960 |    44278.254
   41918.619 |     2482.713 |    44401.332
   42807.786 |     1758.960 |    44566.746
   42912.218 |     1518.137 |    44430.355
   43581.380 |      635.556 |    44216.936
   40418.554 |     4296.812 |    44715.366
   40668.824 |     3974.117 |    44642.941
   41392.013 |     3189.662 |    44581.674
   43216.942 |     1242.068 |    44459.011
   41280.160 |     3293.793 |    44573.953
   42533.360 |     1817.630 |    44350.991
   43725.943 |      734.456 |    44460.399
   42597.028 |     1740.514 |    44337.542
   42703.826 |     1754.815 |    44458.640
   42374.030 |     2010.569 |    44384.599
   41464.740 |     3098.326 |    44563.067
   43519.096 |      835.158 |    44354.254
   41230.285 |     3678.176 |    44908.461
   44903.467 |      538.152 |    45441.619
   44393.161 |      947.889 |    45341.050
   43628.604 |     1971.299 |    45599.903
   44297.864 |     1218.278 |    45516.142
   45122.729 |     1059.488 |    46182.218
   44978.773 |     1318.535 |    46297.307
   45020.357 |     1388.762 |    46409.119
   44624.581 |     1891.694 |    46516.275
   42241.375 |     4525.517 |    46766.891
   44524.911 |     1976.879 |    46501.790
   43859.879 |     2684.618 |    46544.498
   45312.862 |     1184.551 |    46497.412
   44515.623 |     2043.571 |    46559.193
   44589.294 |     1858.925 |    46448.219
   44320.226 |     2239.253 |    46559.480
   45285.980 |     1125.532 |    46411.512
   44174.826 |     2362.108 |    46536.934
   45809.987 |      573.505 |    46383.492
   44108.300 |     2336.450 |    46444.750
   44208.153 |     2242.136 |    46450.289
   44170.995 |     2384.649 |    46555.644
   44208.037 |     2212.433 |    46420.470
   44163.124 |     2435.616 |    46598.740
   44092.695 |     2514.526 |    46607.220
   44080.284 |     2681.158 |    46761.441
   45308.926 |     1388.217 |    46697.143
   46166.319 |      383.722 |    46550.041
   47152.425 |      364.359 |    47516.784
   46959.962 |      804.783 |    47764.745
   44753.878 |     3320.414 |    48074.292
   46772.212 |      989.580 |    47761.792
   44644.376 |     3293.656 |    47938.032
   46441.898 |     1316.434 |    47758.332
   46460.666 |     1429.694 |    47890.360
   47349.827 |      481.994 |    47831.822
   46270.470 |     1469.498 |    47739.968
   44890.088 |     3249.682 |    48139.770
   46798.327 |     1008.171 |    47806.498
   46769.994 |      977.275 |    47747.269
   46443.223 |     1481.004 |    47924.228
   44806.071 |     3435.679 |    48241.750
   46528.810 |     1452.983 |    47981.793
   46519.018 |     1270.625 |    47789.643
   46199.119 |     1597.827 |    47796.946
   46368.075 |     1465.267 |    47833.343
   46235.063 |     1640.941 |    47876.004
   46161.247 |     2007.921 |    48169.168
   46244.254 |     1976.725 |    48220.979
   47689.718 |      341.720 |    48031.438
   44147.955 |     4220.566 |    48368.520
   46193.931 |     2043.529 |    48237.461
   46166.217 |     2082.211 |    48248.428
   47581.071 |      608.508 |    48189.579
   46403.477 |     2304.228 |    48707.705
   46609.282 |     2089.486 |    48698.768
   45559.506 |     3498.730 |    49058.236
   47901.131 |      802.038 |    48703.169
   47908.545 |      929.061 |    48837.605
   48113.783 |      903.297 |    49017.081
   48082.700 |     1009.029 |    49091.729
   47919.840 |     1021.221 |    48941.061
   48136.328 |      743.603 |    48879.931
   48135.565 |      990.797 |    49126.363
   47592.334 |     1561.630 |    49153.963
   46023.396 |     3418.568 |    49441.964
   48218.587 |      985.891 |    49204.478
   47942.972 |     1242.006 |    49184.978
   45341.683 |     4135.012 |    49476.695
   48539.884 |      408.467 |    48948.351
   46389.201 |     2890.739 |    49279.940
   47850.569 |     1455.856 |    49306.425
   49418.207 |      657.706 |    50075.913
   48988.959 |     1152.829 |    50141.788
   48735.328 |     1658.598 |    50393.926
   48735.869 |     1969.872 |    50705.741
   49967.826 |      508.614 |    50476.440
   49953.519 |      510.352 |    50463.871
   48648.897 |     1980.503 |    50629.401
   44941.054 |     6377.431 |    51318.485
   49706.465 |      790.384 |    50496.850
   49377.537 |     1145.583 |    50523.120
   49361.372 |     1145.727 |    50507.099
   49213.907 |     1387.991 |    50601.898
   49269.120 |     1380.950 |    50650.070
   47913.763 |     2839.710 |    50753.474
   49168.708 |     1411.543 |    50580.251
   49004.990 |     1610.813 |    50615.803
   48975.950 |     1668.887 |    50644.837
   49847.444 |      812.882 |    50660.325
   49769.276 |      864.761 |    50634.037
