  QueueTimes | ServiceTimes | SojournTimes
   10425.215 |     2134.243 |    12559.458
    9776.472 |     2834.759 |    12611.231
   11113.837 |     1271.316 |    12385.153
    7936.494 |     5014.552 |    12951.047
   12079.610 |      323.703 |    12403.314
   10697.238 |     2039.278 |    12736.516
   10959.444 |     1755.271 |    12714.715
   11099.763 |     1484.846 |    12584.609
   12434.567 |      480.256 |    12914.824
   10892.143 |     2291.089 |    13183.232
   11420.685 |     1661.119 |    13081.804
   11303.618 |     1760.200 |    13063.818
   12068.032 |      991.332 |    13059.364
    7421.166 |     6447.430 |    13868.596
   10901.160 |     2566.554 |    13467.714
   12319.399 |     1000.788 |    13320.188
   12252.035 |     1084.544 |    13336.579
   11400.995 |     2175.241 |    13576.236
    9967.441 |     3970.935 |    13938.375
   12191.574 |     1486.081 |    13677.655
   11862.543 |     1937.071 |    13799.614
   11241.949 |     2642.295 |    13884.244
   11774.256 |     2063.878 |    13838.134
   10813.791 |     3274.935 |    14088.726
   10935.583 |     3314.488 |    14250.072
   12454.656 |     1526.882 |    13981.538
   12981.410 |      976.763 |    13958.173
   12450.186 |     1628.599 |    14078.785
   13109.341 |      940.053 |    14049.394
   10888.431 |     3566.928 |    14455.359
   13291.274 |      901.341 |    14192.615
   12353.246 |     1993.317 |    14346.562
    9799.121 |     5055.077 |    14854.198
   12060.773 |     2473.576 |    14534.349
   12214.903 |     2318.004 |    14532.907
    9910.928 |     5133.025 |    15043.954
   13822.335 |      657.536 |    14479.871
   12873.521 |     1765.833 |    14639.354
   13218.257 |     1416.126 |    14634.383
    9121.303 |     6322.293 |    15443.596
   12975.080 |     2031.898 |    15006.978
   13653.614 |     1243.951 |    14897.566
   13565.948 |     1540.915 |    15106.863
   11746.050 |     3702.182 |    15448.233
   13500.583 |     1745.090 |    15245.672
   13666.604 |     1590.769 |    15257.373
   12255.803 |     3143.690 |    15399.493
   14445.981 |      598.340 |    15044.321
   12563.812 |     2837.720 |    15401.532
   14707.381 |      415.239 |    15122.619
   13224.627 |     2363.099 |    15587.726
   12247.180 |     3677.516 |    15924.696
   13671.478 |     2073.496 |    15744.973
   13528.402 |     2236.203 |    15764.605
   14527.570 |     1033.458 |    15561.029
   14319.668 |     1322.104 |    15641.772
   12918.601 |     2970.100 |    15888.701
   13926.293 |     1758.225 |    15684.518
   14066.810 |     1611.325 |    15678.135
   12834.936 |     3201.788 |    16036.724
   12245.950 |     3909.057 |    16155.007
   14235.062 |     1650.543 |    15885.606
   13807.581 |     2155.479 |    15963.060
   14369.663 |     1525.540 |    15895.203
   14366.810 |     1724.672 |    16091.483
   14405.162 |     1638.545 |    16043.708
   15068.898 |      917.265 |    15986.162
   15428.668 |      503.761 |    15932.429
   13810.856 |     2415.811 |    16226.666
   14793.740 |     1360.471 |    16154.211
   15071.246 |     1064.026 |    16135.272
   15079.049 |     1056.971 |    16136.020
   14370.803 |     1951.725 |    16322.528
   13788.368 |     2603.498 |    16391.866
   15000.069 |     1305.809 |    16305.879
   16139.652 |      350.160 |    16489.812
   15618.197 |      981.506 |    16599.704
   15844.764 |      657.683 |    16502.447
   15632.989 |     1035.046 |    16668.035
   14120.808 |     2736.321 |    16857.129
   12937.281 |     4087.574 |    17024.855
   15421.927 |     1380.676 |    16802.602
   15604.059 |     1257.490 |    16861.549
   14067.168 |     3098.622 |    17165.790
   15550.196 |     1523.784 |    17073.980
   15007.565 |     2140.373 |    17147.938
   16504.658 |      439.796 |    16944.454
   15932.304 |     1166.551 |    17098.856
   15985.665 |     1218.876 |    17204.541
   15991.553 |     1236.383 |    17227.936
   15493.890 |     1859.536 |    17353.426
   16063.119 |     1122.787 |    17185.906
   15580.678 |     1763.233 |    17343.910
   15843.610 |     1655.658 |    17499.267
   16900.741 |      422.387 |    17323.128
   16654.393 |      832.463 |    17486.856
   16413.281 |     1136.208 |    17549.488
   14894.827 |     3160.991 |    18055.818
   17161.425 |      482.575 |    17644.000
   16160.223 |     1687.411 |    17847.634
   17068.083 |      634.810 |    17702.893
   17251.724 |      445.042 |    17696.766
   17055.849 |      759.223 |    17815.072
   16410.022 |     1632.604 |    18042.626
   15884.834 |     2339.660 |    18224.494
   15938.715 |     2281.735 |    18220.450
   15154.512 |     3318.811 |    18473.323
   15677.557 |     2755.472 |    18433.030
   17093.457 |     1117.810 |    18211.267
   17638.987 |      534.398 |    18173.385
   17072.776 |     1211.694 |    18284.470
   17256.148 |     1154.448 |    18410.596
   18025.945 |      578.861 |    18604.805
   17994.673 |      615.340 |    18610.014
   16529.795 |     2273.910 |    18803.705
   15529.473 |     3494.367 |    19023.841
   16992.609 |     1782.631 |    18775.240
   16414.592 |     2649.209 |    19063.801
   16923.116 |     2352.177 |    19275.293
   18142.521 |      928.074 |    19070.595
   17703.721 |     1442.034 |    19145.755
   15050.960 |     4553.390 |    19604.350
   17812.573 |     1341.754 |    19154.327
   17583.190 |     1607.782 |    19190.972
   18096.384 |     1095.323 |    19191.707
   16443.707 |     3063.934 |    19507.641
   18095.711 |     1158.455 |    19254.167
   15424.876 |     4419.699 |    19844.575
   16867.512 |     2752.100 |    19619.613
   15409.180 |     4549.688 |    19958.867
   18686.013 |      968.188 |    19654.201
   18171.519 |     1620.285 |    19791.803
   17473.958 |     2384.066 |    19858.025
   16857.107 |     3114.035 |    19971.142
   16440.375 |     3596.927 |    20037.303
   17699.593 |     2177.995 |    19877.588
   15127.622 |     5198.148 |    20325.770
   16027.784 |     4105.946 |    20133.730
   18499.510 |     1535.160 |    20034.670
   19149.585 |      891.915 |    20041.500
   17743.313 |     2646.621 |    20389.934
   18989.326 |     1236.357 |    20225.683
   18944.864 |     1234.890 |    20179.754
   19568.446 |      515.340 |    20083.786
   17348.914 |     3152.612 |    20501.525
   19523.382 |      680.388 |    20203.770
   19498.457 |      739.090 |    20237.546
   18667.926 |     1987.155 |    20655.081
   18544.398 |     2097.278 |    20641.676
   15718.980 |     5428.967 |    21147.947
   19210.840 |     1350.857 |    20561.697
   18536.691 |     2343.957 |    20880.648
   18908.054 |     1836.871 |    20744.925
   18934.028 |     1949.235 |    20883.263
   19808.019 |     1071.182 |    20879.201
   18934.884 |     2156.972 |    21091.857
   19003.276 |     2069.052 |    21072.328
   20553.612 |      538.282 |    21091.894
   19242.920 |     2028.503 |    21271.424
   20399.774 |      700.316 |    21100.090
   19449.230 |     1861.702 |    21310.932
   18167.710 |     3369.126 |    21536.836
   19536.011 |     1792.516 |    21328.526
   17922.113 |     3832.433 |    21754.546
   20085.886 |     1352.248 |    21438.135
   18031.288 |     3804.812 |    21836.100
   18531.948 |     3379.799 |    21911.747
   19528.054 |     2219.856 |    21747.910
   19648.106 |     2351.286 |    21999.392
   20060.667 |     1839.464 |    21900.130
   19708.429 |     2347.394 |    22055.822
   19576.276 |     2467.931 |    22044.208
   20103.315 |     1875.448 |    21978.763
   20375.220 |     1581.914 |    21957.134
   20082.733 |     2001.801 |    22084.534
   18947.025 |     3289.510 |    22236.534
   21294.618 |      683.792 |    21978.410
   21310.830 |      760.287 |    22071.117
   20379.030 |     1855.445 |    22234.475
   20626.474 |     1641.243 |    22267.717
   20808.917 |     1448.818 |    22257.735
   21410.244 |      798.409 |    22208.653
   20593.751 |     1868.462 |    22462.212
   21041.986 |     1392.535 |    22434.520
   20847.746 |     1618.632 |    22466.378
   21066.574 |     1417.906 |    22484.479
   20028.849 |     2696.722 |    22725.570
   21749.113 |      876.060 |    22625.173
   21679.819 |      938.084 |    22617.904
   22171.959 |      370.651 |    22542.610
   21769.461 |      890.277 |    22659.738
   22210.488 |      459.808 |    22670.296
   21908.736 |      949.506 |    22858.242
   22039.794 |      811.600 |    22851.394
   20645.687 |     2490.510 |    23136.197
   21810.229 |     1143.161 |    22953.390
   21075.336 |     2072.793 |    23148.129
   19056.841 |     4404.684 |    23461.524
   21986.070 |      997.386 |    22983.456
   22168.072 |     1076.052 |    23244.123
   22212.255 |      987.565 |    23199.819
   20187.478 |     3427.501 |    23614.979
   22715.048 |      502.342 |    23217.390
   20453.188 |     3275.335 |    23728.524
   22188.165 |     1246.769 |    23434.934
   21137.418 |     2532.472 |    23669.890
   21446.885 |     2203.563 |    23650.448
   21796.224 |     1755.315 |    23551.539
   21072.258 |     2790.710 |    23862.968
   20030.741 |     3950.979 |    23981.720
   21698.269 |     2068.960 |    23767.229
   22724.853 |      816.789 |    23541.642
   22622.978 |      944.840 |    23567.819
   22722.153 |      843.070 |    23565.222
   21168.871 |     2876.225 |    24045.096
   21763.028 |     2092.637 |    23855.665
   23061.608 |      682.794 |    23744.402
   21306.073 |     3069.084 |    24375.157
   23223.065 |      670.002 |    23893.067
   21965.813 |     2224.434 |    24190.246
   22714.094 |     1331.571 |    24045.665
   22547.357 |     1628.438 |    24175.795
   23320.699 |      742.305 |    24063.004
   22466.690 |     2114.457 |    24581.147
   23740.464 |      864.448 |    24604.912
   23295.881 |     1474.522 |    24770.403
   23380.002 |     1391.930 |    24771.931
   19841.257 |     5672.744 |    25514.000
   23533.679 |     1238.692 |    24772.370
   24109.920 |      588.326 |    24698.246
   22843.074 |     2090.913 |    24933.987
   23075.860 |     1838.980 |    24914.840
   23077.146 |     1925.150 |    25002.296
   22401.230 |     2783.669 |    25184.899
   23761.859 |     1283.185 |    25045.044
   23459.901 |     1748.596 |    25208.497
   24047.317 |     1176.098 |    25223.415
   23951.622 |     1291.541 |    25243.164
   23347.616 |     1989.181 |    25336.797
   21724.684 |     4297.894 |    26022.578
   23329.903 |     2311.372 |    25641.275
   23398.430 |     2490.666 |    25889.097
   24639.847 |     1078.229 |    25718.076
   23477.486 |     2334.771 |    25812.257
   22492.466 |     3612.324 |    26104.790
   24518.604 |     1216.990 |    25735.594
   23800.691 |     2005.501 |    25806.192
   24696.768 |      956.324 |    25653.092
   23218.342 |     2760.839 |    25979.181
   23322.006 |     2628.845 |    25950.851
   22781.344 |     3370.071 |    26151.415
   25349.522 |      634.705 |    25984.227
   24999.289 |     1016.215 |    26015.504
   25443.684 |      533.798 |    25977.482
   23401.893 |     2929.890 |    26331.783
   21981.745 |     4757.829 |    26739.574
   24056.602 |     2141.475 |    26198.078
   25227.403 |      767.012 |    25994.415
   25517.423 |      532.625 |    26050.049
   24564.380 |     1634.024 |    26198.404
   22703.775 |     3967.665 |    26671.440
   24562.038 |     1795.443 |    26357.481
   24635.666 |     1829.317 |    26464.983
   24573.315 |     2019.683 |    26592.998
   25499.875 |     1149.549 |    26649.424
   22452.032 |     5095.825 |    27547.857
   23412.748 |     3953.325 |    27366.073
   25161.875 |     1898.242 |    27060.116
   24895.883 |     2293.571 |    27189.453
   25596.913 |     1402.896 |    26999.809
   25561.978 |     1480.229 |    27042.207
   26328.403 |      543.062 |    26871.464
   25689.840 |     1326.648 |    27016.488
   25008.128 |     2168.461 |    27176.589
   24590.997 |     2698.016 |    27289.013
   25554.519 |     1651.503 |    27206.023
   26777.678 |      409.740 |    27187.418
   25498.258 |     1982.308 |    27480.567
   26229.786 |     1133.102 |    27362.888
   26821.259 |      586.950 |    27408.209
   25694.266 |     2188.380 |    27882.646
   26014.888 |     1782.113 |    27797.001
   25914.564 |     1886.521 |    27801.085
   23804.414 |     4375.459 |    28179.873
   26031.206 |     1759.932 |    27791.139
   25652.769 |     2301.737 |    27954.506
   25214.594 |     2868.199 |    28082.793
   26892.872 |      888.511 |    27781.383
   25722.500 |     2287.901 |    28010.402
   24639.022 |     3618.838 |    28257.859
   26985.616 |      828.180 |    27813.796
   27154.114 |      639.513 |    27793.627
   27050.899 |      832.220 |    27883.120
   26840.249 |     1236.214 |    28076.463
   25840.440 |     2465.985 |    28306.425
   25996.823 |     2353.966 |    28350.789
   27672.639 |      549.116 |    28221.755
   26825.999 |     1802.955 |    28628.954
   27667.706 |      829.340 |    28497.046
   27733.906 |      836.918 |    28570.824
   25835.675 |     3075.293 |    28910.969
   27627.864 |     1166.438 |    28794.303
   25833.919 |     3152.503 |    28986.422
   27640.866 |     1103.041 |    28743.907
   26830.997 |     2165.226 |    28996.224
   28528.309 |      184.402 |    28712.711
   27578.883 |     1344.307 |    28923.189
   27681.344 |     1170.494 |    28851.838
   25918.422 |     3224.778 |    29143.200
   25916.033 |     3245.620 |    29161.653
   26870.155 |     2233.491 |    29103.646
   28184.114 |      940.420 |    29124.534
   28655.919 |      461.093 |    29117.012
   27729.264 |     1494.124 |    29223.388
   27651.184 |     1637.635 |    29288.819
   27386.879 |     1913.957 |    29300.836
   26877.713 |     2541.220 |    29418.933
   28557.822 |      657.396 |    29215.217
   26181.741 |     3339.054 |    29520.795
   27560.784 |     1816.103 |    29376.887
   28589.234 |      631.888 |    29221.122
   26873.998 |     2712.487 |    29586.486
   26827.052 |     2805.294 |    29632.346
   27230.548 |     2569.083 |    29799.631
   25834.782 |     4289.990 |    30124.773
   29042.452 |      662.238 |    29704.690
   28743.390 |     1043.269 |    29786.659
   29024.864 |      814.754 |    29839.618
   29063.068 |      789.120 |    29852.188
   28134.135 |     2079.519 |    30213.654
   28980.111 |     1074.199 |    30054.310
   27571.550 |     2752.769 |    30324.319
   28690.924 |     1516.390 |    30207.314
   27893.237 |     2430.446 |    30323.684
   27748.517 |     2607.382 |    30355.899
   28745.995 |     1544.123 |    30290.118
   29156.290 |     1026.337 |    30182.627
   29593.590 |      515.584 |    30109.175
   25818.119 |     5224.033 |    31042.153
   28887.461 |     1883.972 |    30771.433
   29182.358 |     1584.305 |    30766.663
   28783.307 |     2101.034 |    30884.342
   29836.094 |      901.124 |    30737.218
   28851.027 |     2065.163 |    30916.190
   28828.962 |     2157.484 |    30986.446
   28430.376 |     2598.107 |    31028.483
   28019.101 |     3090.839 |    31109.940
   30125.006 |      645.471 |    30770.477
   27753.593 |     3418.953 |    31172.547
   28666.173 |     2399.007 |    31065.179
   29901.172 |      929.307 |    30830.479
   29668.752 |     1193.604 |    30862.356
   29984.535 |      985.141 |    30969.676
   28983.960 |     2178.993 |    31162.953
   30662.323 |      362.771 |    31025.094
   29960.715 |     1268.587 |    31229.302
   29075.655 |     2432.644 |    31508.299
   28659.919 |     2949.460 |    31609.378
   30092.235 |     1243.935 |    31336.170
   30449.522 |     1204.408 |    31653.930
   30196.982 |     1529.242 |    31726.224
   30721.400 |      872.533 |    31593.933
   30968.778 |      673.455 |    31642.233
   29150.574 |     2778.179 |    31928.753
   30223.798 |     1505.371 |    31729.169
   30627.622 |     1039.822 |    31667.444
   29601.774 |     2283.820 |    31885.594
   30626.430 |     1180.802 |    31807.232
   29233.822 |     2870.644 |    32104.467
   30627.026 |     1520.910 |    32147.936
   30808.199 |     1286.880 |    32095.079
   31640.200 |      562.416 |    32202.616
   30647.018 |     1703.955 |    32350.973
   29989.688 |     2512.088 |    32501.775
   31622.823 |      713.206 |    32336.029
   30677.740 |     1895.993 |    32573.733
   29428.083 |     3370.977 |    32799.060
   31182.975 |     1310.088 |    32493.062
   31435.555 |     1039.635 |    32475.190
   29041.450 |     3871.001 |    32912.451
   29185.597 |     3769.735 |    32955.331
   30540.713 |     2337.137 |    32877.851
   30822.037 |     1989.745 |    32811.782
   31699.150 |     1043.170 |    32742.320
   29083.891 |     4192.394 |    33276.284
   31492.884 |     1409.951 |    32902.835
   32324.277 |      419.329 |    32743.607
   32108.123 |      655.911 |    32764.034
   32152.140 |      678.910 |    32831.051
   32118.409 |      957.932 |    33076.341
   31544.716 |     1579.462 |    33124.178
   32262.659 |      882.872 |    33145.531
   31608.010 |     1672.585 |    33280.596
   30754.766 |     2802.290 |    33557.055
   32477.945 |      844.120 |    33322.065
   30754.259 |     2901.097 |    33655.356
   31567.161 |     2039.645 |    33606.807
   30696.363 |     3043.940 |    33740.303
   30105.568 |     3749.830 |    33855.398
   32300.471 |     1350.658 |    33651.130
   32507.191 |     1194.574 |    33701.765
   32621.034 |     1172.525 |    33793.558
   30603.256 |     3646.943 |    34250.199
   31592.120 |     2655.195 |    34247.314
   33335.058 |      636.785 |    33971.843
   32805.630 |     1259.282 |    34064.912
   31536.623 |     2770.383 |    34307.006
   32406.116 |     1933.290 |    34339.406
   30804.966 |     3893.623 |    34698.589
   32134.506 |     2388.509 |    34523.014
   31517.390 |     3197.315 |    34714.704
   32411.412 |     2208.451 |    34619.863
   31297.206 |     3535.579 |    34832.784
   33194.935 |     1408.852 |    34603.787
   32862.554 |     1860.131 |    34722.684
   33663.373 |     1073.618 |    34736.991
   32690.242 |     2157.256 |    34847.499
   32648.322 |     2291.605 |    34939.927
   34245.514 |      483.552 |    34729.066
   30977.175 |     4333.824 |    35310.998
   32880.195 |     2141.825 |    35022.020
   34015.842 |     1020.795 |    35036.637
   33886.080 |     1174.166 |    35060.246
   33374.662 |     1747.570 |    35122.232
   32466.169 |     2889.683 |    35355.852
   32394.189 |     3205.382 |    35599.572
   34342.172 |      959.747 |    35301.919
   33018.849 |     2495.520 |    35514.369
   32634.793 |     3124.955 |    35759.748
   34595.222 |     1082.972 |    35678.194
   33601.144 |     2241.452 |    35842.596
   33776.557 |     2065.785 |    35842.341
   35167.411 |      460.762 |    35628.173
   33893.172 |     1998.678 |    35891.850
   33127.507 |     3099.144 |    36226.651
   34863.767 |     1331.195 |    36194.962
   33042.388 |     3413.425 |    36455.813
   35653.163 |      417.710 |    36070.873
   34581.911 |     1643.776 |    36225.688
   35598.083 |      438.492 |    36036.574
   33316.670 |     3095.592 |    36412.262
   35181.912 |      933.760 |    36115.672
   31439.406 |     5436.617 |    36876.023
   34911.161 |     1506.439 |    36417.599
   34401.156 |     2223.347 |    36624.503
   34158.371 |     2516.211 |    36674.582
   33980.554 |     2752.246 |    36732.800
   34897.907 |     1719.088 |    36616.995
   33273.891 |     3697.618 |    36971.509
   35018.617 |     1860.578 |    36879.195
   33642.966 |     3448.839 |    37091.805
   35203.664 |     1591.838 |    36795.502
   36318.029 |      366.341 |    36684.370
   33959.115 |     3072.628 |    37031.743
   35700.166 |     1135.325 |    36835.492
   35630.252 |     1273.777 |    36904.029
   34712.228 |     2340.553 |    37052.781
   34890.146 |     2384.920 |    37275.066
   36220.713 |      893.106 |    37113.820
   36359.271 |      873.453 |    37232.724
   36007.517 |     1281.779 |    37289.296
   36541.874 |      615.305 |    37157.179
   34386.375 |     3307.034 |    37693.410
   36094.749 |     1380.312 |    37475.061
   36009.063 |     1479.320 |    37488.383
   36505.509 |     1029.336 |    37534.845
   36145.376 |     1464.793 |    37610.169
   36695.915 |      850.840 |    37546.755
   35595.115 |     2155.815 |    37750.931
   36081.329 |     1657.043 |    37738.372
   36042.350 |     1754.966 |    37797.315
   36359.699 |     1420.760 |    37780.459
   36642.304 |     1226.824 |    37869.128
   37154.171 |      760.267 |    37914.439
   36725.707 |     1370.674 |    38096.381
   36566.247 |     1428.592 |    37994.839
   36383.205 |     1737.285 |    38120.490
   36930.144 |     1031.597 |    37961.742
   35567.508 |     2691.288 |    38258.796
   37477.873 |      487.894 |    37965.767
   37256.282 |      811.444 |    38067.726
   35177.915 |     3244.374 |    38422.289
   34667.809 |     4029.577 |    38697.386
   37218.948 |     1047.881 |    38266.829
   37576.884 |      821.148 |    38398.032
   36058.410 |     2614.506 |    38672.915
   37376.785 |     1058.552 |    38435.337
   37851.654 |      543.904 |    38395.558
   37819.501 |      684.487 |    38503.988
   37509.546 |     1019.682 |    38529.228
   34659.893 |     4403.208 |    39063.101
   36012.470 |     2877.016 |    38889.486
   38122.240 |      505.227 |    38627.466
   34636.955 |     4733.894 |    39370.848
   37371.928 |     1509.962 |    38881.890
   36974.435 |     1989.487 |    38963.921
   34154.689 |     5391.732 |    39546.421
   38359.905 |      611.246 |    38971.151
   37432.155 |     1637.567 |    39069.722
   37054.770 |     2143.646 |    39198.417
   37969.679 |     1095.715 |    39065.393
   37485.613 |     1660.719 |    39146.331
   37921.937 |     1303.645 |    39225.582
   38324.275 |      931.067 |    39255.342
